Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial023	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11210.7	255158	IndianRed	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial023	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11210.7	255158	IndianRed	Left	Social Interaction	-	-	0.0	0.0	0.0
Trial023	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11210.7	255158	IndianRed	Right	Control	430.3	1	5.0	3351.8	670.4
Trial023	Lean_Dyad2_NA_Soc_Con_NA_.avi	0.0	11210.7	255158	IndianRed	Left	Control	430.3	1	5.0	3387.9	677.6
Trial025	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12184.4	255158	IndianRed	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial025	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12184.4	255158	IndianRed	Left	Social Interaction	-	-	0.0	0.0	0.0
Trial025	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12184.4	255158	IndianRed	Right	Control	2390.0	1	5.0	2099.8	420.0
Trial025	Hand_Dyad3_NA_Soc_Con_NA_.avi	0.0	12184.4	255158	IndianRed	Left	Control	2378.0	1	3.0	2123.8	707.9
Trial015	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12200.6	255158	IndianRed	Right	Control	8978.7	2	1.0	113.8	113.8
Trial015	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12200.6	255158	IndianRed	Left	Control	8978.7	2	1.0	113.8	113.8
Trial015	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12200.6	255158	IndianRed	Right	Social Interaction	421.7	1	5.0	1339.9	268.0
Trial015	Hand_Dyad2_Soc_NA_NA_Con_.avi	0.0	12200.6	255158	IndianRed	Left	Social Interaction	409.7	1	4.0	1718.4	429.6
Trial009	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11184.2	255158	IndianRed	Right	Control	1633.2	2	24.0	5959.7	248.3
Trial009	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11184.2	255158	IndianRed	Left	Control	1613.2	2	22.0	5851.6	266.0
Trial009	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11184.2	255158	IndianRed	Right	Social Interaction	381.4	1	12.0	2332.0	194.3
Trial009	Lean_Dyad1_Soc_NA_NA_Con_.avi	0.0	11184.2	255158	IndianRed	Left	Social Interaction	381.4	1	11.0	2264.0	205.8
